,0,1,2,3,4,5,6,7,8
0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
1,0.5479344754946862,0.5503689163952531,0.5494879875160477,0.5489574809954225,0.5468616405655786,0.549800400485814,0.5536265775013065,0.5528782604285748,0.5542699804614655
2,0.015579115427477508,0.01613149752027539,0.016303588211049894,0.015631338805284643,0.015876323436099737,0.015110531496041888,0.01656845500417036,0.016784124271614374,0.01592665530721441
3,0.17713972091945912,0.10773582637141273,0.07639441581154921,0.06372856639478014,0.055312052923652155,0.04639414814932098,0.03734460139276121,0.03316641991300283,0.032147121285646535
4,0.10807510543369007,0.059177247266016565,0.04071820126926586,0.029221571740030178,0.021789509531654108,0.016351976987856953,0.012580528159838423,0.01014890242814543,0.010278011895408548
